72,0.99
63,1.24
71,1.1
59,1.28
70,1.3
69,0.85
68,0.81
67,1.47
66,1.01
65,0.99
64,1.6
62,1.18
61,1.47
60,1.18
58,1.31
57,0.92
56,1.31
55,1.49
54,1.22
53,1.39
52,1.34
73,0.85
74,1.41
75,1.27
51,1.04
50,0.82
49,1.49
48,1.18
47,1.38
46,1.5
45,1.37
44,1.54
43,1.12
42,1.44
41,1.16
40,1.55
39,1.5
38,0.88
37,0.91
27,0.97
28,1.57
26,1.15
24,1.3
23,1.04
22,1.21
21,1.11
76,1.08
77,1.27
78,1.27
79,1.52
80,1.35
81,1.54
82,1.49
36,1.59
35,1.34
34,0.93
32,1.49
33,1.57
31,1.52
30,1.26
29,1.37
25,0.97
20,1.47
19,1.26
18,1.03
17,0.85
14,1.48
15,1.59
16,0.87
13,1.44
12,1.13
83,0.92
84,1.04
85,1.42
86,1.5
87,0.84
88,1.29
89,0.84
90,1.37
96,1.06
97,1.5
98,1.58
99,1.2
95,1.6
91,1.05
11,0.86
10,1.28
0,0.83
1,0.96
2,1.13
3,1.29
4,0.92
5,0.83
6,1.49
7,1.05
8,1.57
9,1.52
