72,0.28
63,0.71
71,0.66
59,0.35
70,0.5
69,0.47
68,0.59
67,0.67
66,0.26
65,0.22
64,0.7
62,0.46
61,0.66
60,0.2
58,0.47
57,0.63
56,0.34
55,0.77
54,0.74
53,0.22
52,0.22
73,0.52
74,0.76
75,0.43
51,0.33
50,0.45
49,0.22
48,0.33
47,0.46
46,0.5
45,0.34
44,0.34
43,0.33
42,0.48
41,0.37
40,0.21
39,0.7
38,0.53
37,0.59
27,0.31
28,0.8
26,0.72
24,0.27
23,0.4
22,0.63
21,0.63
76,0.76
77,0.45
78,0.7
79,0.6
80,0.38
81,0.55
82,0.73
36,0.71
35,0.5
34,0.55
32,0.22
33,0.35
31,0.68
30,0.45
29,0.3
25,0.53
20,0.62
19,0.6
18,0.42
17,0.46
14,0.51
15,0.67
16,0.51
13,0.44
12,0.49
83,0.22
84,0.23
85,0.62
86,0.79
87,0.56
88,0.44
89,0.3
90,0.5
96,0.79
97,0.66
98,0.52
99,0.72
95,0.34
91,0.51
11,0.77
10,0.55
0,0.48
1,0.36
2,0.53
3,0.77
4,0.2
5,0.67
6,0.69
7,0.73
8,0.64
9,0.69
